Subject Activity variable value
9 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.936306558809524
9 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.94645197
9 Standing MeanBodyBodyJerkMagnitudeFrequency -0.972573867555556
9 Laying MeanBodyBodyJerkMagnitudeFrequency -0.9699944882
10 Walking MeanBodyBodyJerkMagnitudeFrequency -0.971114719811321
10 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.937039417446809
10 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.937003823684211
10 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.935690006481481
10 Standing MeanBodyBodyJerkMagnitudeFrequency -0.975410724090909
10 Laying MeanBodyBodyJerkMagnitudeFrequency -0.966701156034483
11 Walking MeanBodyBodyJerkMagnitudeFrequency -0.966240553559322
11 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.924360832962963
11 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.926310469565217
11 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.949792572075472
11 Standing MeanBodyBodyJerkMagnitudeFrequency -0.981047828723404
11 Laying MeanBodyBodyJerkMagnitudeFrequency -0.990765579649123
12 Walking MeanBodyBodyJerkMagnitudeFrequency -0.9646191738
12 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.941378352307692
12 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.94329842826087
12 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.963641979215686
12 Standing MeanBodyBodyJerkMagnitudeFrequency -0.970482614590164
12 Laying MeanBodyBodyJerkMagnitudeFrequency -0.974396492666667
13 Walking MeanBodyBodyJerkMagnitudeFrequency -0.960899845614035
13 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.922054968727273
13 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.92854437106383
13 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.951353064693878
13 Standing MeanBodyBodyJerkMagnitudeFrequency -0.974681225789474
13 Laying MeanBodyBodyJerkMagnitudeFrequency -0.975948136290323
14 Walking MeanBodyBodyJerkMagnitudeFrequency -0.954455935762712
14 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.907231431296296
14 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.920725940666667
14 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.95032266362963
14 Standing MeanBodyBodyJerkMagnitudeFrequency -0.965781048333333
14 Laying MeanBodyBodyJerkMagnitudeFrequency -0.94877486372549
15 Walking MeanBodyBodyJerkMagnitudeFrequency -0.971056501481481
15 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.927648821458333
15 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.925685893571429
15 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.943561411694915
15 Standing MeanBodyBodyJerkMagnitudeFrequency -0.965687978301887
15 Laying MeanBodyBodyJerkMagnitudeFrequency -0.986036192361111
16 Walking MeanBodyBodyJerkMagnitudeFrequency -0.973784841960784
16 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.933657461176471
16 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.955487793617021
16 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.968023206956522
16 Standing MeanBodyBodyJerkMagnitudeFrequency -0.980552435769231
16 Laying MeanBodyBodyJerkMagnitudeFrequency -0.966087103857143
17 Walking MeanBodyBodyJerkMagnitudeFrequency -0.968613202622951
17 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.91597346625
17 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.946576675652174
17 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.9667201059375
17 Standing MeanBodyBodyJerkMagnitudeFrequency -0.975810476025641
17 Laying MeanBodyBodyJerkMagnitudeFrequency -0.961466681267606
18 Walking MeanBodyBodyJerkMagnitudeFrequency -0.975311658928571
18 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.942056881206897
18 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.932962218181818
18 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.984035479473684
18 Standing MeanBodyBodyJerkMagnitudeFrequency -0.981335941917808
18 Laying MeanBodyBodyJerkMagnitudeFrequency -0.994093522615385
19 Walking MeanBodyBodyJerkMagnitudeFrequency -0.958651200384615
19 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.9010448505
19 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.917880864102564
19 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.96996981369863
19 Standing MeanBodyBodyJerkMagnitudeFrequency -0.971426607808219
19 Laying MeanBodyBodyJerkMagnitudeFrequency -0.986993149638554
20 Walking MeanBodyBodyJerkMagnitudeFrequency -0.962003383529412
20 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.92459435372549
20 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.908577153777778
20 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.966983534242424
20 Standing MeanBodyBodyJerkMagnitudeFrequency -0.957462721369863
20 Laying MeanBodyBodyJerkMagnitudeFrequency -0.976018476911765
21 Walking MeanBodyBodyJerkMagnitudeFrequency -0.964144520576923
21 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.941523624255319
21 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.940111830666667
21 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.979355363176471
21 Standing MeanBodyBodyJerkMagnitudeFrequency -0.977681415955056
21 Laying MeanBodyBodyJerkMagnitudeFrequency -0.983732936111111
22 Walking MeanBodyBodyJerkMagnitudeFrequency -0.963639340217391
22 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.941620221904762
22 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.945824352777778
22 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.954225015274194
22 Standing MeanBodyBodyJerkMagnitudeFrequency -0.971080742857143
22 Laying MeanBodyBodyJerkMagnitudeFrequency -0.958826938556944
23 Walking MeanBodyBodyJerkMagnitudeFrequency -0.966550706949153
23 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.910474557058824
23 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.93901254962963
23 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.960917426323529
23 Standing MeanBodyBodyJerkMagnitudeFrequency -0.984818648823529
23 Laying MeanBodyBodyJerkMagnitudeFrequency -0.982794562916667
24 Walking MeanBodyBodyJerkMagnitudeFrequency -0.962578844310345
24 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.916690779830509
24 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.941478979454546
24 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.971692544705882
24 Standing MeanBodyBodyJerkMagnitudeFrequency -0.968155388695652
24 Laying MeanBodyBodyJerkMagnitudeFrequency -0.993454358055556
25 Walking MeanBodyBodyJerkMagnitudeFrequency -0.965093441081081
25 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.931758272769231
25 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.937816011034483
25 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.963415016923077
25 Standing MeanBodyBodyJerkMagnitudeFrequency -0.980642970675676
25 Laying MeanBodyBodyJerkMagnitudeFrequency -0.643578361424658
26 Walking MeanBodyBodyJerkMagnitudeFrequency -0.969040314237288
26 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.937858157818182
26 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.9354258554
26 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.949286700807692
26 Standing MeanBodyBodyJerkMagnitudeFrequency -0.966986433783784
26 Laying MeanBodyBodyJerkMagnitudeFrequency -0.987887995263158
27 Walking MeanBodyBodyJerkMagnitudeFrequency -0.973792999824561
27 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.947713378627451
27 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.934963993181818
27 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.982553336571429
27 Standing MeanBodyBodyJerkMagnitudeFrequency -0.97964105225
27 Laying MeanBodyBodyJerkMagnitudeFrequency -0.993701742972973
28 Walking MeanBodyBodyJerkMagnitudeFrequency -0.968780859814815
28 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.927641087843137
28 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.948404212173913
28 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.971766352361111
28 Standing MeanBodyBodyJerkMagnitudeFrequency -0.962801441898734
28 Laying MeanBodyBodyJerkMagnitudeFrequency -0.9697590285
29 Walking MeanBodyBodyJerkMagnitudeFrequency -0.975272848113208
29 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.923007798367347
29 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.91390306375
29 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.973604289833333
29 Standing MeanBodyBodyJerkMagnitudeFrequency -0.985134032307692
29 Laying MeanBodyBodyJerkMagnitudeFrequency -0.99424764884058
30 Walking MeanBodyBodyJerkMagnitudeFrequency -0.970176562153846
30 WalkingUpstairs MeanBodyBodyJerkMagnitudeFrequency -0.914933936
30 WalkingDownstairs MeanBodyBodyJerkMagnitudeFrequency -0.918678752419355
30 Sitting MeanBodyBodyJerkMagnitudeFrequency -0.959361306774194
30 Standing MeanBodyBodyJerkMagnitudeFrequency -0.95814576338983
30 Laying MeanBodyBodyJerkMagnitudeFrequency -0.988930714857143
1 Walking MeanBodyGyroJerkMagnitude -0.947717226105263
1 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.912379410377358
1 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.895939695102041
1 Sitting MeanBodyGyroJerkMagnitude -0.949040933191489
1 Standing MeanBodyGyroJerkMagnitude -0.976324063584906
1 Laying MeanBodyGyroJerkMagnitude -0.85236629022
2 Walking MeanBodyGyroJerkMagnitude -0.972072847627119
2 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.878004056875
2 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.931438313191489
2 Sitting MeanBodyGyroJerkMagnitude -0.954415873043478
2 Standing MeanBodyGyroJerkMagnitude -0.945927078703704
2 Laying MeanBodyGyroJerkMagnitude -0.984230418125
3 Walking MeanBodyGyroJerkMagnitude -0.952091795
3 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.909469675084746
3 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.899943947755102
3 Sitting MeanBodyGyroJerkMagnitude -0.897736318269231
3 Standing MeanBodyGyroJerkMagnitude -0.928161577377049
3 Laying MeanBodyGyroJerkMagnitude -0.964807543870968
4 Walking MeanBodyGyroJerkMagnitude -0.962968112
4 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.919619453269231
4 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.937753794444444
4 Sitting MeanBodyGyroJerkMagnitude -0.9509492546
4 Standing MeanBodyGyroJerkMagnitude -0.899404775267857
4 Laying MeanBodyGyroJerkMagnitude -0.976176608888889
5 Walking MeanBodyGyroJerkMagnitude -0.964580803928571
5 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.92141958
5 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.927192732978723
5 Sitting MeanBodyGyroJerkMagnitude -0.945008999545455
5 Standing MeanBodyGyroJerkMagnitude -0.914608495714286
5 Laying MeanBodyGyroJerkMagnitude -0.977076645
6 Walking MeanBodyGyroJerkMagnitude -0.957205025789474
6 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.906196352156863
6 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.934378766458333
6 Sitting MeanBodyGyroJerkMagnitude -0.955475832363636
6 Standing MeanBodyGyroJerkMagnitude -0.942795062280702
6 Laying MeanBodyGyroJerkMagnitude -0.928130738421053
7 Walking MeanBodyGyroJerkMagnitude -0.952159770526316
7 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.881675909607843
7 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.92875646893617
7 Sitting MeanBodyGyroJerkMagnitude -0.868602535416667
7 Standing MeanBodyGyroJerkMagnitude -0.939161014716981
7 Laying MeanBodyGyroJerkMagnitude -0.961908984423077
8 Walking MeanBodyGyroJerkMagnitude -0.956640104791667
8 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.876168930487805
8 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.897190012631579
8 Sitting MeanBodyGyroJerkMagnitude -0.935475331521739
8 Standing MeanBodyGyroJerkMagnitude -0.918293913703704
8 Laying MeanBodyGyroJerkMagnitude -0.94183626337037
9 Walking MeanBodyGyroJerkMagnitude -0.955523995576923
9 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.89407107877551
9 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.876641297380952
9 Sitting MeanBodyGyroJerkMagnitude -0.88585411242
9 Standing MeanBodyGyroJerkMagnitude -0.932245295111111
9 Laying MeanBodyGyroJerkMagnitude -0.9712046902
10 Walking MeanBodyGyroJerkMagnitude -0.957862728301887
10 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.864745838297872
10 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.902085224736842
10 Sitting MeanBodyGyroJerkMagnitude -0.966898520555556
10 Standing MeanBodyGyroJerkMagnitude -0.959579657727273
10 Laying MeanBodyGyroJerkMagnitude -0.963045642431035
11 Walking MeanBodyGyroJerkMagnitude -0.960852684067797
11 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.906933171111111
11 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.925814906086956
11 Sitting MeanBodyGyroJerkMagnitude -0.971661610754717
11 Standing MeanBodyGyroJerkMagnitude -0.989433253617021
11 Laying MeanBodyGyroJerkMagnitude -0.984192606315789
12 Walking MeanBodyGyroJerkMagnitude -0.9502762272
12 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.938071183269231
12 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.935399348043478
12 Sitting MeanBodyGyroJerkMagnitude -0.956208629607843
12 Standing MeanBodyGyroJerkMagnitude -0.939534099016393
12 Laying MeanBodyGyroJerkMagnitude -0.9596439555
13 Walking MeanBodyGyroJerkMagnitude -0.948637587719298
13 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.910271096181818
13 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.893962984042553
13 Sitting MeanBodyGyroJerkMagnitude -0.930979556938776
13 Standing MeanBodyGyroJerkMagnitude -0.976827157368421
13 Laying MeanBodyGyroJerkMagnitude -0.959892863709677
14 Walking MeanBodyGyroJerkMagnitude -0.947516969830508
14 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.875450819074074
14 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.879565316666667
14 Sitting MeanBodyGyroJerkMagnitude -0.938415738148148
14 Standing MeanBodyGyroJerkMagnitude -0.940757718
14 Laying MeanBodyGyroJerkMagnitude -0.90130385627451
15 Walking MeanBodyGyroJerkMagnitude -0.95805876537037
15 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.92161847875
15 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.93400831
15 Sitting MeanBodyGyroJerkMagnitude -0.952973658983051
15 Standing MeanBodyGyroJerkMagnitude -0.958810153207547
15 Laying MeanBodyGyroJerkMagnitude -0.950710357083333
16 Walking MeanBodyGyroJerkMagnitude -0.961387254313726
16 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.907649558823529
16 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.910588943191489
16 Sitting MeanBodyGyroJerkMagnitude -0.945813561478261
16 Standing MeanBodyGyroJerkMagnitude -0.959562830769231
16 Laying MeanBodyGyroJerkMagnitude -0.967886002
17 Walking MeanBodyGyroJerkMagnitude -0.956903248196721
17 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.930159843541667
17 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.901097766521739
17 Sitting MeanBodyGyroJerkMagnitude -0.9566106440625
17 Standing MeanBodyGyroJerkMagnitude -0.969171762179487
17 Laying MeanBodyGyroJerkMagnitude -0.957164565211268
18 Walking MeanBodyGyroJerkMagnitude -0.97248384875
18 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.907839723965517
18 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.921661749636364
18 Sitting MeanBodyGyroJerkMagnitude -0.978340183157895
18 Standing MeanBodyGyroJerkMagnitude -0.976044291369863
18 Laying MeanBodyGyroJerkMagnitude -0.990957249538462
19 Walking MeanBodyGyroJerkMagnitude -0.929187930961539
19 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.83693567475
19 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.899363131794872
19 Sitting MeanBodyGyroJerkMagnitude -0.960394960821918
19 Standing MeanBodyGyroJerkMagnitude -0.958862043972603
19 Laying MeanBodyGyroJerkMagnitude -0.988819031566265
20 Walking MeanBodyGyroJerkMagnitude -0.953850439607843
20 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.904064093529412
20 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.919693532888889
20 Sitting MeanBodyGyroJerkMagnitude -0.935854966151515
20 Standing MeanBodyGyroJerkMagnitude -0.942437325616438
20 Laying MeanBodyGyroJerkMagnitude -0.9765185525
21 Walking MeanBodyGyroJerkMagnitude -0.974939388076923
21 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.932716253829787
21 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.916324556888889
21 Sitting MeanBodyGyroJerkMagnitude -0.965426493882353
21 Standing MeanBodyGyroJerkMagnitude -0.958590002247191
21 Laying MeanBodyGyroJerkMagnitude -0.952416332444444
22 Walking MeanBodyGyroJerkMagnitude -0.955147847391304
22 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.913153632142857
22 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.906594023333333
22 Sitting MeanBodyGyroJerkMagnitude -0.927950649854839
22 Standing MeanBodyGyroJerkMagnitude -0.958890201587302
22 Laying MeanBodyGyroJerkMagnitude -0.952435389166667
23 Walking MeanBodyGyroJerkMagnitude -0.932981341864407
23 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.902065910392157
23 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.905888257592593
23 Sitting MeanBodyGyroJerkMagnitude -0.923953600294118
23 Standing MeanBodyGyroJerkMagnitude -0.947199734411765
23 Laying MeanBodyGyroJerkMagnitude -0.976780462083333
24 Walking MeanBodyGyroJerkMagnitude -0.962822966551724
24 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.934952938983051
24 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.942207718727273
24 Sitting MeanBodyGyroJerkMagnitude -0.963406795735294
24 Standing MeanBodyGyroJerkMagnitude -0.94618494942029
24 Laying MeanBodyGyroJerkMagnitude -0.979239668194444
25 Walking MeanBodyGyroJerkMagnitude -0.944995731216216
25 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.882722399076923
25 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.92619169637931
25 Sitting MeanBodyGyroJerkMagnitude -0.969459982461538
25 Standing MeanBodyGyroJerkMagnitude -0.967792578648649
25 Laying MeanBodyGyroJerkMagnitude -0.610161166287671
26 Walking MeanBodyGyroJerkMagnitude -0.966231561694915
26 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.929636797636364
26 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.9330817682
26 Sitting MeanBodyGyroJerkMagnitude -0.944580863846154
26 Standing MeanBodyGyroJerkMagnitude -0.964228470675676
26 Laying MeanBodyGyroJerkMagnitude -0.984081708947368
27 Walking MeanBodyGyroJerkMagnitude -0.956593490526316
27 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.926675381176471
27 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.920921521590909
27 Sitting MeanBodyGyroJerkMagnitude -0.967268066
27 Standing MeanBodyGyroJerkMagnitude -0.968169953625
27 Laying MeanBodyGyroJerkMagnitude -0.989056311351351
28 Walking MeanBodyGyroJerkMagnitude -0.944225031851852
28 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.900514013333333
28 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.91705975
28 Sitting MeanBodyGyroJerkMagnitude -0.956087679583333
28 Standing MeanBodyGyroJerkMagnitude -0.951782181518987
28 Laying MeanBodyGyroJerkMagnitude -0.97912466575
29 Walking MeanBodyGyroJerkMagnitude -0.945981437169811
29 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.858849467142857
29 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.869300904791667
29 Sitting MeanBodyGyroJerkMagnitude -0.966032045333333
29 Standing MeanBodyGyroJerkMagnitude -0.984464543538462
29 Laying MeanBodyGyroJerkMagnitude -0.98577817826087
30 Walking MeanBodyGyroJerkMagnitude -0.943958420615385
30 WalkingUpstairs MeanBodyGyroJerkMagnitude -0.862402791230769
30 WalkingDownstairs MeanBodyGyroJerkMagnitude -0.87766706
30 Sitting MeanBodyGyroJerkMagnitude -0.956635663064516
30 Standing MeanBodyGyroJerkMagnitude -0.949207368305085
30 Laying MeanBodyGyroJerkMagnitude -0.983274524857143
1 Walking MeanBodyGyroJerkXAxis 0.0740416333157895
1 WalkingUpstairs MeanBodyGyroJerkXAxis 0.101372729922642
1 WalkingDownstairs MeanBodyGyroJerkXAxis 0.0541553164897959
1 Sitting MeanBodyGyroJerkXAxis 0.0774825199574468
1 Standing MeanBodyGyroJerkXAxis 0.0753766542264151
1 Laying MeanBodyGyroJerkXAxis 0.0810865342
2 Walking MeanBodyGyroJerkXAxis 0.0618080696279661
2 WalkingUpstairs MeanBodyGyroJerkXAxis 0.0744507839572917
2 WalkingDownstairs MeanBodyGyroJerkXAxis 0.110040615569574
2 Sitting MeanBodyGyroJerkXAxis 0.0722564387173913
2 Standing MeanBodyGyroJerkXAxis 0.0747588597592593
2 Laying MeanBodyGyroJerkXAxis 0.0825972511666667
3 Walking MeanBodyGyroJerkXAxis 0.0814745882660345
3 WalkingUpstairs MeanBodyGyroJerkXAxis 0.0426880986186441
3 WalkingDownstairs MeanBodyGyroJerkXAxis 0.0725689294489796
3 Sitting MeanBodyGyroJerkXAxis 0.0726098418653846
3 Standing MeanBodyGyroJerkXAxis 0.0750900622277049
3 Laying MeanBodyGyroJerkXAxis 0.0769811125806452
4 Walking MeanBodyGyroJerkXAxis 0.0783529082183333
4 WalkingUpstairs MeanBodyGyroJerkXAxis 0.0560971909634615
4 WalkingDownstairs MeanBodyGyroJerkXAxis 0.0971862748866667
4 Sitting MeanBodyGyroJerkXAxis 0.0784500239
4 Standing MeanBodyGyroJerkXAxis 0.0721328379857143
4 Laying MeanBodyGyroJerkXAxis 0.0934494217777778
5 Walking MeanBodyGyroJerkXAxis 0.0845888833571429
5 WalkingUpstairs MeanBodyGyroJerkXAxis 0.0795443483829787
5 WalkingDownstairs MeanBodyGyroJerkXAxis 0.109650600459574
